Wall time,Step,Value
1740260094.6451232,146291,8.5
1740260192.1321642,146792,10.0
1740260286.929056,147293,9.0
1740261770.5970938,147794,10.0
1740261860.4075506,148295,10.0
1740261952.9830656,148796,9.5
1740262712.817952,149297,9.5
1740262811.5958564,149798,9.0
1740262903.1141999,150299,9.0
1740263980.0236447,150800,8.5
1740264059.6930714,151301,10.0
1740264144.1973183,151802,7.5
1740265231.1563206,152303,2.0
1740265326.11435,152804,4.5
1740265429.9195426,153305,5.5
1740265514.4309466,153806,5.5
1740265600.6223667,154307,6.0
1740265689.5141199,154808,7.5
1740265768.724997,155309,10.0
1740265847.674368,155810,10.0
1740265925.1331036,156311,9.0
1740267505.6965988,156812,8.5
1740267586.2392886,157313,10.0
1740267671.799168,157814,8.5
1740270261.8352065,158315,10.0
1740270347.2642243,158816,9.0
1740270428.422767,159317,9.0
1740271061.361477,159818,6.0
1740271167.3025103,160319,5.0
1740271282.6228302,160820,5.5
1740271365.2734487,161321,10.0
1740271450.323933,161822,9.0
1740271536.9208484,162323,9.5
1740271941.1257222,162824,9.0
1740272025.631868,163325,9.5
1740272108.5382779,163826,10.0
1740273114.9833207,164327,8.5
1740273194.490279,164828,9.0
1740273274.6897979,165329,8.5
1740273672.9303267,165830,9.0
1740273752.3574588,166331,9.0
1740273832.7778118,166832,8.5
1740273912.7867162,167333,10.0
1740273989.202515,167834,9.5
1740274069.110386,168335,10.0
1740274896.088986,168836,2.5
1740274994.229519,169337,4.0
1740275100.9761746,169838,3.5
1740275497.3687441,170339,10.0
1740275576.74291,170840,10.0
1740275657.2808442,171341,7.0
1740281223.6115153,171842,3.0
1740281330.98695,172343,4.0
1740281435.1431174,172844,8.0
1740281841.8616054,173345,9.5
1740281921.3731132,173846,9.5
1740281999.1956797,174347,8.0
1740284013.0753388,174848,10.0
1740284089.701937,175349,8.0
1740284171.1619933,175850,9.5
1740284253.1091223,176351,9.0
1740284337.991491,176852,8.0
1740284423.8643734,177353,8.5
1740284824.1258075,177854,9.0
1740284905.536865,178355,10.0
1740284983.8561594,178856,10.0
1740287716.0041707,179357,7.5
1740287794.5684347,179858,7.5
1740287871.3271327,180359,9.0
1740287946.8936622,180860,10.0
1740288024.0714176,181361,10.0
1740288095.4429138,181862,9.5
1740288546.8101697,182363,9.0
1740288620.6752355,182864,10.0
1740288694.425589,183365,7.0
1740288769.568536,183866,10.0
1740288841.0276067,184367,9.5
1740288915.5704546,184868,9.0
1740293624.9668703,185369,7.5
1740293692.7010922,185870,6.5
1740293762.5966425,186371,9.0
1740293829.1221824,186872,10.0
1740293895.343152,187373,9.5
1740293959.1534832,187874,8.0
1740294024.783127,188375,9.0
1740294091.8983314,188876,9.5
1740294157.119596,189377,9.0
1740294935.4178033,189878,9.5
1740294999.2181013,190379,9.0
1740295063.2887454,190880,9.5
1740295556.523715,191381,8.0
1740295631.7233126,191882,10.0
1740295702.8842201,192383,9.5
1740296087.225558,192884,9.0
1740296160.5426514,193385,9.5
1740296234.710588,193886,9.0
1740296628.257234,194387,4.0
1740296723.3082752,194888,4.5
1740296813.340512,195389,6.0
1740298099.8291767,195890,7.5
1740298175.3481228,196391,2.5
1740298254.6728504,196892,3.5
1740299385.424305,197393,7.5
1740299449.6268759,197894,9.0
1740299512.5993357,198395,10.0
1740300301.3385398,198896,6.0
1740300404.6871948,199397,4.0
1740300497.634083,199898,4.0
